"mp" "length" "chromosome" "type" "genome_id" "prop"
"385" 3.2 18898 "chr7" "GC" "hs1" 6.11925111410676e-06
"386" 3.2 15448 "chr8" "GC" "hs1" 5.00212674413807e-06
"387" 3.2 16746 "chr9" "GC" "hs1" 5.42242455057846e-06
"388" 3.2 2 "chrM" "GC" "hs1" 6.47608330416632e-10
"389" 3.2 8858 "chrX" "GC" "hs1" 2.86825729541526e-06
"390" 3.2 820 "chrY" "GC" "hs1" 2.65519415470819e-07
"391" 3.3 36298 "chr1" "GC" "hs1" 1.17534435887315e-05
"392" 3.3 17522 "chr10" "GC" "hs1" 5.67369658278011e-06
"393" 3.3 19900 "chr11" "GC" "hs1" 6.44370288764549e-06
"394" 3.3 17618 "chr12" "GC" "hs1" 5.70478178264011e-06
"395" 3.3 8750 "chr13" "GC" "hs1" 2.83328644557277e-06
"396" 3.3 12624 "chr14" "GC" "hs1" 4.08770378158978e-06
"397" 3.3 13328 "chr15" "GC" "hs1" 4.31566191389644e-06
"398" 3.3 16778 "chr16" "GC" "hs1" 5.43278628386513e-06
"399" 3.3 21686 "chr17" "GC" "hs1" 7.02201712670754e-06
"400" 3.3 7728 "chr18" "GC" "hs1" 2.50235858872987e-06
"401" 3.3 21278 "chr19" "GC" "hs1" 6.88990502730255e-06
"402" 3.3 27276 "chr2" "GC" "hs1" 8.83208241022203e-06
"403" 3.3 11004 "chr20" "GC" "hs1" 3.56314103395231e-06
"404" 3.3 4840 "chr21" "GC" "hs1" 1.56721215960825e-06
"405" 3.3 9140 "chr22" "GC" "hs1" 2.95957007000401e-06
"406" 3.3 19968 "chr3" "GC" "hs1" 6.46572157087966e-06
"407" 3.3 15990 "chr4" "GC" "hs1" 5.17762860168097e-06
"408" 3.3 18328 "chr5" "GC" "hs1" 5.93468273993802e-06
"409" 3.3 20512 "chr6" "GC" "hs1" 6.64187103675298e-06
"410" 3.3 19252 "chr7" "GC" "hs1" 6.2338777885905e-06
"411" 3.3 15946 "chr8" "GC" "hs1" 5.16338121841181e-06
"412" 3.3 17124 "chr9" "GC" "hs1" 5.54482252502721e-06
"413" 3.3 12 "chrM" "GC" "hs1" 3.88564998249979e-09
"414" 3.3 8982 "chrX" "GC" "hs1" 2.9084090119011e-06
"415" 3.3 804 "chrY" "GC" "hs1" 2.60338548827486e-07
"416" 3.4 36366 "chr1" "GC" "hs1" 1.17754622719656e-05
"417" 3.4 17426 "chr10" "GC" "hs1" 5.64261138292012e-06
"418" 3.4 19938 "chr11" "GC" "hs1" 6.45600744592341e-06
"419" 3.4 17720 "chr12" "GC" "hs1" 5.73780980749136e-06
"420" 3.4 8740 "chr13" "GC" "hs1" 2.83004840392068e-06
"421" 3.4 12240 "chr14" "GC" "hs1" 3.96336298214979e-06
"422" 3.4 12648 "chr15" "GC" "hs1" 4.09547508155478e-06
"423" 3.4 16700 "chr16" "GC" "hs1" 5.40752955897888e-06
"424" 3.4 21962 "chr17" "GC" "hs1" 7.11138707630504e-06
"425" 3.4 7852 "chr18" "GC" "hs1" 2.5425103052157e-06
"426" 3.4 22314 "chr19" "GC" "hs1" 7.22536614245837e-06
"427" 3.4 27530 "chr2" "GC" "hs1" 8.91432866818494e-06
"428" 3.4 11258 "chr20" "GC" "hs1" 3.64538729191522e-06
"429" 3.4 4980 "chr21" "GC" "hs1" 1.61254474273741e-06
"430" 3.4 9372 "chr22" "GC" "hs1" 3.03469263633234e-06
"431" 3.4 19970 "chr3" "GC" "hs1" 6.46636917921007e-06
"432" 3.4 15722 "chr4" "GC" "hs1" 5.09084908540515e-06
"433" 3.4 18426 "chr5" "GC" "hs1" 5.96641554812843e-06
"434" 3.4 20448 "chr6" "GC" "hs1" 6.62114757017965e-06
"435" 3.4 19760 "chr7" "GC" "hs1" 6.39837030451633e-06
"436" 3.4 15716 "chr8" "GC" "hs1" 5.0889062604139e-06
"437" 3.4 17288 "chr9" "GC" "hs1" 5.59792640812137e-06
"438" 3.4 22 "chrM" "GC" "hs1" 7.12369163458295e-09
"439" 3.4 9196 "chrX" "GC" "hs1" 2.97770310325568e-06
"440" 3.4 786 "chrY" "GC" "hs1" 2.54510073853736e-07
"441" 3.5 34806 "chr1" "GC" "hs1" 1.12703277742407e-05
"442" 3.5 16790 "chr10" "GC" "hs1" 5.43667193384763e-06
"443" 3.5 19114 "chr11" "GC" "hs1" 6.18919281379175e-06
"444" 3.5 17300 "chr12" "GC" "hs1" 5.60181205810387e-06
"445" 3.5 8488 "chr13" "GC" "hs1" 2.74844975428819e-06
"446" 3.5 11976 "chr14" "GC" "hs1" 3.87787868253479e-06
"447" 3.5 12250 "chr15" "GC" "hs1" 3.96660102380187e-06
"448" 3.5 15952 "chr16" "GC" "hs1" 5.16532404340306e-06
"449" 3.5 20994 "chr17" "GC" "hs1" 6.79794464438339e-06
"450" 3.5 7348 "chr18" "GC" "hs1" 2.37931300595071e-06
"451" 3.5 21820 "chr19" "GC" "hs1" 7.06540688484546e-06
"452" 3.5 25680 "chr2" "GC" "hs1" 8.31529096254956e-06
"453" 3.5 10574 "chr20" "GC" "hs1" 3.42390524291273e-06
"454" 3.5 4650 "chr21" "GC" "hs1" 1.50568936821867e-06
"455" 3.5 8754 "chr22" "GC" "hs1" 2.8345816622336e-06
"456" 3.5 19240 "chr3" "GC" "hs1" 6.229992138608e-06
"457" 3.5 15414 "chr4" "GC" "hs1" 4.99111740252098e-06
"458" 3.5 17940 "chr5" "GC" "hs1" 5.80904672383719e-06
"459" 3.5 19806 "chr6" "GC" "hs1" 6.41326529611591e-06
"460" 3.5 18866 "chr7" "GC" "hs1" 6.10888938082009e-06
"461" 3.5 15528 "chr8" "GC" "hs1" 5.02803107735473e-06
"462" 3.5 16506 "chr9" "GC" "hs1" 5.34471155092847e-06
"463" 3.5 40 "chrM" "GC" "hs1" 1.29521666083326e-08
"464" 3.5 9016 "chrX" "GC" "hs1" 2.91941835351818e-06
"465" 3.5 862 "chrY" "GC" "hs1" 2.79119190409568e-07
"466" 3.6 33326 "chr1" "GC" "hs1" 1.07910976097323e-05
"467" 3.6 16036 "chr10" "GC" "hs1" 5.19252359328056e-06
"468" 3.6 18150 "chr11" "GC" "hs1" 5.87704559853094e-06
"469" 3.6 15942 "chr12" "GC" "hs1" 5.16208600175098e-06
"470" 3.6 7844 "chr13" "GC" "hs1" 2.53991987189403e-06
"471" 3.6 11380 "chr14" "GC" "hs1" 3.68489140007064e-06
"472" 3.6 11338 "chr15" "GC" "hs1" 3.67129162513189e-06
"473" 3.6 15184 "chr16" "GC" "hs1" 4.91664244452307e-06
"474" 3.6 19830 "chr17" "GC" "hs1" 6.42103659608091e-06
"475" 3.6 6876 "chr18" "GC" "hs1" 2.22647743997238e-06
"476" 3.6 20144 "chr19" "GC" "hs1" 6.52271110395632e-06
"477" 3.6 24164 "chr2" "GC" "hs1" 7.82440384809375e-06
"478" 3.6 9690 "chr20" "GC" "hs1" 3.13766236086858e-06
"479" 3.6 4508 "chr21" "GC" "hs1" 1.45970917675909e-06
"480" 3.6 8260 "chr22" "GC" "hs1" 2.67462240462069e-06
"481" 3.6 17966 "chr3" "GC" "hs1" 5.81746563213261e-06
"482" 3.6 14644 "chr4" "GC" "hs1" 4.74178819531058e-06
"483" 3.6 16900 "chr5" "GC" "hs1" 5.47229039202054e-06
"484" 3.6 18718 "chr6" "GC" "hs1" 6.06096636436926e-06
"485" 3.6 17940 "chr7" "GC" "hs1" 5.80904672383719e-06
"486" 3.6 14366 "chr8" "GC" "hs1" 4.65177063738267e-06
"487" 3.6 15150 "chr9" "GC" "hs1" 4.90563310290599e-06
"488" 3.6 46 "chrM" "GC" "hs1" 1.48949915995825e-08
"489" 3.6 8820 "chrX" "GC" "hs1" 2.85595273713735e-06
"490" 3.6 890 "chrY" "GC" "hs1" 2.88185707035401e-07
"491" 3.7 30038 "chr1" "GC" "hs1" 9.7264295145274e-06
"492" 3.7 14558 "chr10" "GC" "hs1" 4.71394103710267e-06
"493" 3.7 16330 "chr11" "GC" "hs1" 5.2877220178518e-06
"494" 3.7 15030 "chr12" "GC" "hs1" 4.86677660308099e-06
"495" 3.7 7492 "chr13" "GC" "hs1" 2.4259408057407e-06
"496" 3.7 9966 "chr14" "GC" "hs1" 3.22703231046608e-06
"497" 3.7 10262 "chr15" "GC" "hs1" 3.32287834336774e-06
"498" 3.7 13820 "chr16" "GC" "hs1" 4.47497356317893e-06
"499" 3.7 18374 "chr17" "GC" "hs1" 5.9495777315376e-06
"500" 3.7 6482 "chr18" "GC" "hs1" 2.0988985988803e-06
"501" 3.7 19186 "chr19" "GC" "hs1" 6.21250671368675e-06
"502" 3.7 22526 "chr2" "GC" "hs1" 7.29401262548253e-06
"503" 3.7 8956 "chr20" "GC" "hs1" 2.89999010360568e-06
"504" 3.7 4196 "chr21" "GC" "hs1" 1.35868227721409e-06
"505" 3.7 7632 "chr22" "GC" "hs1" 2.47127338886987e-06
"506" 3.7 16698 "chr3" "GC" "hs1" 5.40688195064846e-06
"507" 3.7 13494 "chr4" "GC" "hs1" 4.36941340532102e-06
"508" 3.7 15230 "chr5" "GC" "hs1" 4.93153743612265e-06
"509" 3.7 16890 "chr6" "GC" "hs1" 5.46905235036846e-06
"510" 3.7 16278 "chr7" "GC" "hs1" 5.27088420126097e-06
"511" 3.7 13228 "chr8" "GC" "hs1" 4.28328149737561e-06
"512" 3.7 14214 "chr9" "GC" "hs1" 4.60255240427101e-06
"513" 3.7 104 "chrM" "GC" "hs1" 3.36756331816649e-08
"514" 3.7 8502 "chrX" "GC" "hs1" 2.7529830126011e-06
"515" 3.7 796 "chrY" "GC" "hs1" 2.5774811550582e-07
"516" 3.8 27206 "chr1" "GC" "hs1" 8.80941611865745e-06
"517" 3.8 13438 "chr10" "GC" "hs1" 4.35128037206935e-06
"518" 3.8 14966 "chr11" "GC" "hs1" 4.84605313650766e-06
"519" 3.8 13656 "chr12" "GC" "hs1" 4.42186968008477e-06
"520" 3.8 7222 "chr13" "GC" "hs1" 2.33851368113446e-06
"521" 3.8 9306 "chr14" "GC" "hs1" 3.01332156142859e-06
"522" 3.8 9306 "chr15" "GC" "hs1" 3.01332156142859e-06
"523" 3.8 12662 "chr16" "GC" "hs1" 4.1000083398677e-06
"524" 3.8 16572 "chr17" "GC" "hs1" 5.36608262583222e-06
"525" 3.8 5818 "chr18" "GC" "hs1" 1.88389263318198e-06
"526" 3.8 16980 "chr19" "GC" "hs1" 5.49819472523721e-06
"527" 3.8 20432 "chr2" "GC" "hs1" 6.61596670353631e-06
"528" 3.8 8130 "chr20" "GC" "hs1" 2.63252786314361e-06
"529" 3.8 3830 "chr21" "GC" "hs1" 1.24016995274785e-06
"530" 3.8 6744 "chr22" "GC" "hs1" 2.18373529016488e-06
"531" 3.8 15138 "chr3" "GC" "hs1" 4.90174745292349e-06
"532" 3.8 12062 "chr4" "GC" "hs1" 3.90572584074271e-06
"533" 3.8 13902 "chr5" "GC" "hs1" 4.50152550472601e-06
"534" 3.8 15280 "chr6" "GC" "hs1" 4.94772764438307e-06
"535" 3.8 14942 "chr7" "GC" "hs1" 4.83828183654266e-06
"536" 3.8 12262 "chr8" "GC" "hs1" 3.97048667378437e-06
"537" 3.8 12458 "chr9" "GC" "hs1" 4.0339522901652e-06
"538" 3.8 152 "chrM" "GC" "hs1" 4.92182331116641e-08
"539" 3.8 8304 "chrX" "GC" "hs1" 2.68886978788986e-06
"540" 3.8 806 "chrY" "GC" "hs1" 2.60986157157903e-07
"541" 3.9 24192 "chr1" "GC" "hs1" 7.83347036471958e-06
"542" 3.9 11620 "chr10" "GC" "hs1" 3.76260439972063e-06
"543" 3.9 13348 "chr11" "GC" "hs1" 4.3221379972006e-06
"544" 3.9 12378 "chr12" "GC" "hs1" 4.00804795694854e-06
"545" 3.9 6306 "chr13" "GC" "hs1" 2.04190906580364e-06
"546" 3.9 8384 "chr14" "GC" "hs1" 2.71477412110652e-06
"547" 3.9 8260 "chr15" "GC" "hs1" 2.67462240462069e-06
"548" 3.9 11418 "chr16" "GC" "hs1" 3.69719595834855e-06
"549" 3.9 14760 "chr17" "GC" "hs1" 4.77934947847475e-06
"550" 3.9 5290 "chr18" "GC" "hs1" 1.71292403395199e-06
"551" 3.9 15140 "chr19" "GC" "hs1" 4.90239506125391e-06
"552" 3.9 18124 "chr2" "GC" "hs1" 5.86862669023552e-06
"553" 3.9 7246 "chr20" "GC" "hs1" 2.34628498109946e-06
"554" 3.9 3562 "chr21" "GC" "hs1" 1.15339043647202e-06
"555" 3.9 5908 "chr22" "GC" "hs1" 1.91303500805073e-06
"556" 3.9 13460 "chr3" "GC" "hs1" 4.35840406370393e-06
"557" 3.9 11422 "chr4" "GC" "hs1" 3.69849117500939e-06
"558" 3.9 12944 "chr5" "GC" "hs1" 4.19132111445644e-06
"559" 3.9 13888 "chr6" "GC" "hs1" 4.49699224641309e-06
"560" 3.9 13434 "chr7" "GC" "hs1" 4.34998515540852e-06
"561" 3.9 11008 "chr8" "GC" "hs1" 3.56443625061314e-06
"562" 3.9 11216 "chr9" "GC" "hs1" 3.63178751697647e-06
"563" 3.9 214 "chrM" "GC" "hs1" 6.92940913545796e-08
"564" 3.9 7916 "chrX" "GC" "hs1" 2.56323377178903e-06
"565" 3.9 814 "chrY" "GC" "hs1" 2.63576590479569e-07
"566" 4 21142 "chr1" "GC" "hs1" 6.84586766083422e-06
"567" 4 10306 "chr10" "GC" "hs1" 3.33712572663691e-06
"568" 4 11760 "chr11" "GC" "hs1" 3.8079369828498e-06
"569" 4 10732 "chr12" "GC" "hs1" 3.47506630101565e-06
"570" 4 5762 "chr13" "GC" "hs1" 1.86575959993032e-06
"571" 4 7496 "chr14" "GC" "hs1" 2.42723602240154e-06
"572" 4 7190 "chr15" "GC" "hs1" 2.32815194784779e-06
"573" 4 10114 "chr16" "GC" "hs1" 3.27495532691691e-06
"574" 4 13020 "chr17" "GC" "hs1" 4.21593023101228e-06
"575" 4 4860 "chr18" "GC" "hs1" 1.57368824291242e-06
"576" 4 13364 "chr19" "GC" "hs1" 4.32731886384394e-06
"577" 4 16354 "chr2" "GC" "hs1" 5.2954933178168e-06
"578" 4 6620 "chr20" "GC" "hs1" 2.14358357367905e-06
"579" 4 2948 "chr21" "GC" "hs1" 9.54574679034116e-07
"580" 4 5402 "chr22" "GC" "hs1" 1.74919010045532e-06
"581" 4 12240 "chr3" "GC" "hs1" 3.96336298214979e-06
"582" 4 10272 "chr4" "GC" "hs1" 3.32611638501982e-06
"583" 4 11306 "chr5" "GC" "hs1" 3.66092989184522e-06
"584" 4 12116 "chr6" "GC" "hs1" 3.92321126566396e-06
"585" 4 12126 "chr7" "GC" "hs1" 3.92644930731604e-06
"586" 4 9882 "chr8" "GC" "hs1" 3.19983276058858e-06
"587" 4 10124 "chr9" "GC" "hs1" 3.27819336856899e-06
"588" 4 142 "chrM" "GC" "hs1" 4.59801914595809e-08
"589" 4 7150 "chrX" "GC" "hs1" 2.31519978123946e-06
"590" 4 710 "chrY" "GC" "hs1" 2.29900957297904e-07
"591" 4 0.125 NA "GC" "Hypothetical" 0.00125
"592" 4.1 18814 "chr1" "GC" "hs1" 6.09205156422926e-06
"593" 4.1 9332 "chr10" "GC" "hs1" 3.02174046972401e-06
"594" 4.1 10636 "chr11" "GC" "hs1" 3.44398110115565e-06
"595" 4.1 9816 "chr12" "GC" "hs1" 3.17846168568483e-06
"596" 4.1 5068 "chr13" "GC" "hs1" 1.64103950927575e-06
"597" 4.1 6480 "chr14" "GC" "hs1" 2.09825099054989e-06
"598" 4.1 6304 "chr15" "GC" "hs1" 2.04126145747322e-06
"599" 4.1 9272 "chr16" "GC" "hs1" 3.00231221981151e-06
"600" 4.1 11638 "chr17" "GC" "hs1" 3.76843287469438e-06
"601" 4.1 4240 "chr18" "GC" "hs1" 1.37292966048326e-06
"602" 4.1 11906 "chr19" "GC" "hs1" 3.85521239097021e-06
"603" 4.1 14314 "chr2" "GC" "hs1" 4.63493282079184e-06
"604" 4.1 5646 "chr20" "GC" "hs1" 1.82819831676615e-06
"605" 4.1 2890 "chr21" "GC" "hs1" 9.35794037452034e-07
"606" 4.1 4636 "chr22" "GC" "hs1" 1.50115610990575e-06
"607" 4.1 10698 "chr3" "GC" "hs1" 3.46405695939857e-06
"608" 4.1 9202 "chr4" "GC" "hs1" 2.97964592824692e-06
"609" 4.1 10266 "chr5" "GC" "hs1" 3.32417356002857e-06
"610" 4.1 10864 "chr6" "GC" "hs1" 3.51780845082315e-06
"611" 4.1 10574 "chr7" "GC" "hs1" 3.42390524291273e-06
"612" 4.1 8884 "chr8" "GC" "hs1" 2.87667620371068e-06
"613" 4.1 8782 "chr9" "GC" "hs1" 2.84364817885943e-06
"614" 4.1 66 "chrM" "GC" "hs1" 2.13710749037489e-08
"615" 4.1 6826 "chrX" "GC" "hs1" 2.21028723171197e-06
"616" 4.1 712 "chrY" "GC" "hs1" 2.30548565628321e-07
"617" 4.2 16306 "chr1" "GC" "hs1" 5.2799507178868e-06
"618" 4.2 8196 "chr10" "GC" "hs1" 2.65389893804736e-06
"619" 4.2 9132 "chr11" "GC" "hs1" 2.95697963668234e-06
"620" 4.2 8388 "chr12" "GC" "hs1" 2.71606933776736e-06
"621" 4.2 4544 "chr13" "GC" "hs1" 1.47136612670659e-06
"622" 4.2 5806 "chr14" "GC" "hs1" 1.88000698319948e-06
"623" 4.2 5418 "chr15" "GC" "hs1" 1.75437096709866e-06
"624" 4.2 7728 "chr16" "GC" "hs1" 2.50235858872987e-06
"625" 4.2 9958 "chr17" "GC" "hs1" 3.22444187714441e-06
"626" 4.2 3698 "chr18" "GC" "hs1" 1.19742780294035e-06
"627" 4.2 10498 "chr19" "GC" "hs1" 3.3992961263569e-06
"628" 4.2 12748 "chr2" "GC" "hs1" 4.12785549807561e-06
"629" 4.2 4966 "chr20" "GC" "hs1" 1.6080114844245e-06
"630" 4.2 2422 "chr21" "GC" "hs1" 7.84253688134542e-07
"631" 4.2 4008 "chr22" "GC" "hs1" 1.29780709415493e-06
"632" 4.2 9490 "chr3" "GC" "hs1" 3.07290152782692e-06
"633" 4.2 8242 "chr4" "GC" "hs1" 2.66879392964694e-06
"634" 4.2 9272 "chr5" "GC" "hs1" 3.00231221981151e-06
"635" 4.2 9490 "chr6" "GC" "hs1" 3.07290152782692e-06
"636" 4.2 9164 "chr7" "GC" "hs1" 2.96734136996901e-06
"637" 4.2 7848 "chr8" "GC" "hs1" 2.54121508855487e-06
"638" 4.2 7506 "chr9" "GC" "hs1" 2.43047406405362e-06
"639" 4.2 34 "chrM" "GC" "hs1" 1.10093416170827e-08
"640" 4.2 6384 "chrX" "GC" "hs1" 2.06716579068989e-06
"641" 4.2 704 "chrY" "GC" "hs1" 2.27958132306655e-07
"642" 4.3 14628 "chr1" "GC" "hs1" 4.73660732866725e-06
"643" 4.3 7268 "chr10" "GC" "hs1" 2.35340867273404e-06
"644" 4.3 8406 "chr11" "GC" "hs1" 2.72189781274111e-06
"645" 4.3 7452 "chr12" "GC" "hs1" 2.41298863913237e-06
"646" 4.3 4210 "chr13" "GC" "hs1" 1.36321553552701e-06
"647" 4.3 5250 "chr14" "GC" "hs1" 1.69997186734366e-06
"648" 4.3 4984 "chr15" "GC" "hs1" 1.61383995939825e-06
"649" 4.3 6718 "chr16" "GC" "hs1" 2.17531638186947e-06
"650" 4.3 8588 "chr17" "GC" "hs1" 2.78083017080902e-06
"651" 4.3 3556 "chr18" "GC" "hs1" 1.15144761148077e-06
"652" 4.3 8914 "chr19" "GC" "hs1" 2.88639032866693e-06
"653" 4.3 11222 "chr2" "GC" "hs1" 3.63373034196772e-06
"654" 4.3 4560 "chr20" "GC" "hs1" 1.47654699334992e-06
"655" 4.3 2244 "chr21" "GC" "hs1" 7.26616546727461e-07
"656" 4.3 3734 "chr22" "GC" "hs1" 1.20908475288785e-06
"657" 4.3 8570 "chr3" "GC" "hs1" 2.77500169583527e-06
"658" 4.3 7704 "chr4" "GC" "hs1" 2.49458728876487e-06
"659" 4.3 8142 "chr5" "GC" "hs1" 2.63641351312611e-06
"660" 4.3 8436 "chr6" "GC" "hs1" 2.73161193769735e-06
"661" 4.3 8326 "chr7" "GC" "hs1" 2.69599347952444e-06
"662" 4.3 7142 "chr8" "GC" "hs1" 2.31260934791779e-06
"663" 4.3 6662 "chr9" "GC" "hs1" 2.1571833486178e-06
"664" 4.3 16 "chrM" "GC" "hs1" 5.18086664333306e-09
"665" 4.3 5920 "chrX" "GC" "hs1" 1.91692065803323e-06
"666" 4.3 672 "chrY" "GC" "hs1" 2.17596399019988e-07
"667" 4.4 12794 "chr1" "GC" "hs1" 4.1427504896752e-06
"668" 4.4 6630 "chr10" "GC" "hs1" 2.14682161533114e-06
"669" 4.4 7488 "chr11" "GC" "hs1" 2.42464558907987e-06
"670" 4.4 6610 "chr12" "GC" "hs1" 2.14034553202697e-06
"671" 4.4 3754 "chr13" "GC" "hs1" 1.21556083619202e-06
"672" 4.4 4528 "chr14" "GC" "hs1" 1.46618526006326e-06
"673" 4.4 4288 "chr15" "GC" "hs1" 1.38847226041326e-06
"674" 4.4 6072 "chr16" "GC" "hs1" 1.9661388911449e-06
"675" 4.4 7802 "chr17" "GC" "hs1" 2.52632009695528e-06
"676" 4.4 3018 "chr18" "GC" "hs1" 9.77240970598698e-07
"677" 4.4 7588 "chr19" "GC" "hs1" 2.4570260056007e-06
"678" 4.4 10176 "chr2" "GC" "hs1" 3.29503118515982e-06
"679" 4.4 3932 "chr20" "GC" "hs1" 1.2731979775991e-06
"680" 4.4 2090 "chr21" "GC" "hs1" 6.76750705285381e-07
"681" 4.4 3096 "chr22" "GC" "hs1" 1.00249769548495e-06
"682" 4.4 8122 "chr3" "GC" "hs1" 2.62993742982194e-06
"683" 4.4 7170 "chr4" "GC" "hs1" 2.32167586454363e-06
"684" 4.4 7396 "chr5" "GC" "hs1" 2.39485560588071e-06
"685" 4.4 7578 "chr6" "GC" "hs1" 2.45378796394862e-06
"686" 4.4 7570 "chr7" "GC" "hs1" 2.45119753062695e-06
"687" 4.4 6502 "chr8" "GC" "hs1" 2.10537468218447e-06
"688" 4.4 5934 "chr9" "GC" "hs1" 1.92145391634615e-06
"689" 4.4 10 "chrM" "GC" "hs1" 3.23804165208316e-09
"690" 4.4 5394 "chrX" "GC" "hs1" 1.74659966713366e-06
"691" 4.4 586 "chrY" "GC" "hs1" 1.89749240812073e-07
"692" 4.5 11030 "chr1" "GC" "hs1" 3.57155994224773e-06
"693" 4.5 6024 "chr10" "GC" "hs1" 1.9505962912149e-06
"694" 4.5 6632 "chr11" "GC" "hs1" 2.14746922366155e-06
"695" 4.5 5874 "chr12" "GC" "hs1" 1.90202566643365e-06
"696" 4.5 3542 "chr13" "GC" "hs1" 1.14691435316786e-06
"697" 4.5 4034 "chr14" "GC" "hs1" 1.30622600245035e-06
"698" 4.5 3848 "chr15" "GC" "hs1" 1.2459984277216e-06
"699" 4.5 5436 "chr16" "GC" "hs1" 1.76019944207241e-06
"700" 4.5 6778 "chr17" "GC" "hs1" 2.19474463178197e-06
"701" 4.5 2962 "chr18" "GC" "hs1" 9.59107937347032e-07
"702" 4.5 6762 "chr19" "GC" "hs1" 2.18956376513863e-06
"703" 4.5 9404 "chr2" "GC" "hs1" 3.045054369619e-06
"704" 4.5 3468 "chr20" "GC" "hs1" 1.12295284494244e-06
"705" 4.5 1858 "chr21" "GC" "hs1" 6.01628138957051e-07
"706" 4.5 2890 "chr22" "GC" "hs1" 9.35794037452034e-07
"707" 4.5 6976 "chr3" "GC" "hs1" 2.25885785649321e-06
"708" 4.5 6512 "chr4" "GC" "hs1" 2.10861272383655e-06
"709" 4.5 6688 "chr5" "GC" "hs1" 2.16560225691322e-06
"710" 4.5 6694 "chr6" "GC" "hs1" 2.16754508190447e-06
"711" 4.5 6662 "chr7" "GC" "hs1" 2.1571833486178e-06
"712" 4.5 5876 "chr8" "GC" "hs1" 1.90267327476407e-06
"713" 4.5 5368 "chr9" "GC" "hs1" 1.73818075883824e-06
"714" 4.5 2 "chrM" "GC" "hs1" 6.47608330416632e-10
"715" 4.5 5210 "chrX" "GC" "hs1" 1.68701970073533e-06
"716" 4.5 606 "chrY" "GC" "hs1" 1.9622532411624e-07
"717" 4.6 9920 "chr1" "GC" "hs1" 3.2121373188665e-06
"718" 4.6 5490 "chr10" "GC" "hs1" 1.77768486699366e-06
"719" 4.6 5794 "chr11" "GC" "hs1" 1.87612133321698e-06
"720" 4.6 5218 "chr12" "GC" "hs1" 1.68961013405699e-06
"721" 4.6 3346 "chr13" "GC" "hs1" 1.08344873678703e-06
"722" 4.6 3630 "chr14" "GC" "hs1" 1.17540911970619e-06
"723" 4.6 3358 "chr15" "GC" "hs1" 1.08733438676953e-06
"724" 4.6 4588 "chr16" "GC" "hs1" 1.48561350997575e-06
"725" 4.6 5828 "chr17" "GC" "hs1" 1.88713067483407e-06
"726" 4.6 2814 "chr18" "GC" "hs1" 9.11184920896202e-07
"727" 4.6 5296 "chr19" "GC" "hs1" 1.71486685894324e-06
"728" 4.6 8022 "chr2" "GC" "hs1" 2.59755701330111e-06
"729" 4.6 3094 "chr20" "GC" "hs1" 1.00185008715453e-06
"730" 4.6 1794 "chr21" "GC" "hs1" 5.80904672383719e-07
"731" 4.6 2466 "chr22" "GC" "hs1" 7.98501071403708e-07
"732" 4.6 6132 "chr3" "GC" "hs1" 1.98556714105739e-06
"733" 4.6 5988 "chr4" "GC" "hs1" 1.9389393412674e-06
"734" 4.6 5922 "chr5" "GC" "hs1" 1.91756826636365e-06
"735" 4.6 6042 "chr6" "GC" "hs1" 1.95642476618865e-06
"736" 4.6 5742 "chr7" "GC" "hs1" 1.85928351662615e-06
"737" 4.6 5160 "chr8" "GC" "hs1" 1.67082949247491e-06
"738" 4.6 4532 "chr9" "GC" "hs1" 1.46748047672409e-06
"739" 4.6 4514 "chrX" "GC" "hs1" 1.46165200175034e-06
"740" 4.6 540 "chrY" "GC" "hs1" 1.74854249212491e-07
"741" 4.7 9340 "chr1" "GC" "hs1" 3.02433090304567e-06
"742" 4.7 5200 "chr10" "GC" "hs1" 1.68378165908324e-06
"743" 4.7 5602 "chr11" "GC" "hs1" 1.81395093349699e-06
"744" 4.7 4924 "chr12" "GC" "hs1" 1.59441170948575e-06
"745" 4.7 3316 "chr13" "GC" "hs1" 1.07373461183078e-06
"746" 4.7 3434 "chr14" "GC" "hs1" 1.11194350332536e-06
"747" 4.7 3394 "chr15" "GC" "hs1" 1.09899133671702e-06
"748" 4.7 4380 "chr16" "GC" "hs1" 1.41826224361242e-06
"749" 4.7 5410 "chr17" "GC" "hs1" 1.75178053377699e-06
"750" 4.7 2582 "chr18" "GC" "hs1" 8.36062354567872e-07
"751" 4.7 5320 "chr19" "GC" "hs1" 1.72263815890824e-06
"752" 4.7 7892 "chr2" "GC" "hs1" 2.55546247182403e-06
"753" 4.7 3042 "chr20" "GC" "hs1" 9.85012270563698e-07
"754" 4.7 1682 "chr21" "GC" "hs1" 5.44638605880388e-07
"755" 4.7 2340 "chr22" "GC" "hs1" 7.5770174658746e-07
"756" 4.7 6100 "chr3" "GC" "hs1" 1.97520540777073e-06
"757" 4.7 5638 "chr4" "GC" "hs1" 1.82560788344449e-06
"758" 4.7 5824 "chr5" "GC" "hs1" 1.88583545817323e-06
"759" 4.7 5794 "chr6" "GC" "hs1" 1.87612133321698e-06
"760" 4.7 5558 "chr7" "GC" "hs1" 1.79970355022782e-06
"761" 4.7 5156 "chr8" "GC" "hs1" 1.66953427581408e-06
"762" 4.7 4428 "chr9" "GC" "hs1" 1.43380484354242e-06
"763" 4.7 5032 "chrX" "GC" "hs1" 1.62938255932825e-06
"764" 4.7 622 "chrY" "GC" "hs1" 2.01406190759573e-07
